"Date","Price","Open","High","Low","Change %"
"Nov 08, 2019","9.1201","9.1036","9.1476","9.0908","0.18%"
"Nov 07, 2019","9.1036","9.1271","9.1525","9.0828","-0.26%"
"Nov 06, 2019","9.1271","9.0581","9.1485","9.0581","0.76%"
"Nov 05, 2019","9.0581","9.0357","9.0841","9.0247","0.25%"
"Nov 04, 2019","9.0357","9.0266","9.0444","9.0266","0.10%"
"Nov 03, 2019","9.0266","9.0266","9.0266","9.0266","0.00%"
"Nov 01, 2019","9.0266","9.1104","9.1104","9.0056","-0.92%"
"Oct 31, 2019","9.1104","9.0504","9.1170","9.0504","0.66%"
"Oct 30, 2019","9.0504","9.0502","9.0908","9.0366","0.00%"
"Oct 29, 2019","9.0502","9.0201","9.0622","9.0201","0.33%"
"Oct 28, 2019","9.0201","9.0390","9.0545","8.9961","-0.21%"
"Oct 27, 2019","9.0390","9.0390","9.0390","9.0390","0.00%"
"Oct 25, 2019","9.0390","9.0634","9.0676","9.0049","-0.27%"
"Oct 24, 2019","9.0634","9.0485","9.0730","9.0249","0.16%"
"Oct 23, 2019","9.0485","9.0051","9.0509","8.9933","0.48%"
"Oct 22, 2019","9.0051","9.0041","9.0121","8.9817","0.01%"
"Oct 21, 2019","9.0041","9.0042","9.0266","8.9970","-0.00%"
"Oct 20, 2019","9.0042","9.0042","9.0042","9.0042","0.00%"
"Oct 18, 2019","9.0042","9.0595","9.0726","9.0042","-0.61%"
"Oct 17, 2019","9.0595","9.0332","9.0739","9.0126","0.29%"
"Oct 16, 2019","9.0332","9.0761","9.0790","9.0310","-0.47%"
"Oct 15, 2019","9.0761","9.0973","9.1152","9.0663","-0.23%"
"Oct 14, 2019","9.0973","9.0607","9.1215","9.0607","0.40%"
"Oct 13, 2019","9.0607","9.0607","9.0607","9.0607","0.00%"
"Oct 11, 2019","9.0607","9.0579","9.0876","9.0202","0.03%"
"Oct 10, 2019","9.0579","9.0978","9.1343","9.0514","-0.44%"
"Oct 09, 2019","9.0978","9.1261","9.1310","9.0900","-0.31%"
"Oct 08, 2019","9.1261","9.0874","9.1433","9.0874","0.43%"
"Oct 07, 2019","9.0874","9.0411","9.0893","9.0391","0.51%"
"Oct 06, 2019","9.0411","9.0411","9.0411","9.0411","-0.00%"
"Oct 04, 2019","9.0411","9.1114","9.1114","9.0302","-0.77%"
"Oct 03, 2019","9.1114","9.1214","9.1428","9.0978","-0.11%"
"Oct 02, 2019","9.1214","9.1300","9.1709","9.0989","-0.09%"
"Oct 01, 2019","9.1300","9.0730","9.1537","9.0730","0.63%"
"Sep 30, 2019","9.0730","9.0813","9.1002","9.0549","-0.09%"
"Sep 29, 2019","9.0813","9.0813","9.0813","9.0813","0.00%"
"Sep 27, 2019","9.0813","9.0027","9.0847","8.9955","0.87%"
"Sep 26, 2019","9.0027","8.9951","9.0279","8.9945","0.09%"
"Sep 25, 2019","8.9951","8.9919","9.0397","8.9845","0.03%"
"Sep 24, 2019","8.9919","8.9692","8.9933","8.9503","0.25%"
"Sep 23, 2019","8.9692","9.0276","9.0276","8.9641","-0.65%"
"Sep 22, 2019","9.0276","9.0276","9.0276","9.0276","0.00%"
"Sep 20, 2019","9.0276","9.0149","9.0362","8.9898","0.14%"
"Sep 19, 2019","9.0149","9.0549","9.0549","8.9944","-0.44%"
"Sep 18, 2019","9.0549","9.0759","9.0989","9.0513","-0.23%"
"Sep 17, 2019","9.0759","9.0614","9.0894","9.0270","0.16%"
"Sep 16, 2019","9.0614","9.0884","9.1041","9.0052","-0.30%"
"Sep 15, 2019","9.0884","9.0884","9.0884","9.0884","0.00%"
"Sep 13, 2019","9.0884","9.1414","9.1414","9.0621","-0.58%"
"Sep 12, 2019","9.1414","9.2024","9.2465","9.1392","-0.66%"
"Sep 11, 2019","9.2024","9.1982","9.2223","9.1750","0.05%"
"Sep 10, 2019","9.1982","9.2017","9.2259","9.1745","-0.04%"
"Sep 09, 2019","9.2017","9.2372","9.2372","9.1718","-0.38%"
"Sep 08, 2019","9.2372","9.2372","9.2372","9.2372","0.00%"
"Sep 06, 2019","9.2372","9.2654","9.2974","9.2156","-0.31%"
"Sep 05, 2019","9.2654","9.2675","9.2960","9.2107","-0.02%"
"Sep 04, 2019","9.2675","9.3008","9.3234","9.2474","-0.36%"
"Sep 03, 2019","9.3008","9.3137","9.3498","9.2980","-0.14%"
"Sep 02, 2019","9.3137","9.3290","9.3290","9.2846","-0.16%"
"Sep 01, 2019","9.3290","9.3290","9.3290","9.3290","0.00%"
"Aug 30, 2019","9.3290","9.3179","9.3386","9.2763","0.12%"
"Aug 29, 2019","9.3179","9.3196","9.3405","9.2983","-0.02%"
"Aug 28, 2019","9.3196","9.2757","9.3443","9.2650","0.47%"
"Aug 27, 2019","9.2757","9.2374","9.3108","9.2208","0.41%"
"Aug 26, 2019","9.2374","9.3008","9.3008","9.2141","-0.68%"
"Aug 25, 2019","9.3008","9.3008","9.3008","9.3008","0.00%"
"Aug 23, 2019","9.3008","9.2619","9.3267","9.2425","0.42%"
"Aug 22, 2019","9.2619","9.3094","9.3150","9.2442","-0.51%"
"Aug 21, 2019","9.3094","9.4251","9.4351","9.2953","-1.23%"
"Aug 20, 2019","9.4251","9.4882","9.4898","9.4092","-0.66%"
"Aug 19, 2019","9.4882","9.4444","9.5084","9.4045","0.46%"
"Aug 18, 2019","9.4444","9.4444","9.4444","9.4444","0.00%"
"Aug 16, 2019","9.4444","9.3906","9.4505","9.3555","0.57%"
"Aug 15, 2019","9.3906","9.4033","9.4511","9.3534","-0.13%"
"Aug 14, 2019","9.4033","9.2158","9.4107","9.2158","2.03%"
"Aug 13, 2019","9.2158","9.2678","9.3189","9.1998","-0.56%"
"Aug 12, 2019","9.2678","9.2435","9.3056","9.2388","0.26%"
"Aug 11, 2019","9.2435","9.2435","9.2435","9.2435","0.00%"
"Aug 09, 2019","9.2435","9.2324","9.2812","9.2237","0.12%"
"Aug 08, 2019","9.2324","9.2524","9.2846","9.2311","-0.22%"
"Aug 07, 2019","9.2524","9.2895","9.2994","9.2197","-0.40%"
"Aug 06, 2019","9.2895","9.2925","9.3219","9.2568","-0.03%"
"Aug 05, 2019","9.2925","9.4044","9.4044","9.2076","-1.19%"
"Aug 04, 2019","9.4044","9.4044","9.4044","9.4044","0.00%"
"Aug 02, 2019","9.4044","9.3282","9.4274","9.2590","0.82%"
"Aug 01, 2019","9.3282","9.2427","9.3318","9.2147","0.92%"
"Jul 31, 2019","9.2427","9.2246","9.2641","9.1888","0.20%"
"Jul 30, 2019","9.2246","9.2024","9.2563","9.1907","0.24%"
"Jul 29, 2019","9.2024","9.2114","9.2369","9.1894","-0.10%"
"Jul 28, 2019","9.2114","9.2114","9.2114","9.2114","0.00%"
"Jul 26, 2019","9.2114","9.2009","9.2291","9.1675","0.11%"
"Jul 25, 2019","9.2009","9.2097","9.2118","9.1520","-0.10%"
"Jul 24, 2019","9.2097","9.1814","9.2113","9.1644","0.31%"
"Jul 23, 2019","9.1814","9.1694","9.2055","9.1653","0.13%"
"Jul 22, 2019","9.1694","9.1584","9.1738","9.1464","0.12%"
"Jul 21, 2019","9.1584","9.1584","9.1584","9.1584","0.00%"
"Jul 19, 2019","9.1584","9.1291","9.1670","9.1291","0.32%"
"Jul 18, 2019","9.1291","9.1560","9.1761","9.1270","-0.29%"
"Jul 17, 2019","9.1560","9.1677","9.1677","9.1241","-0.13%"
"Jul 16, 2019","9.1677","9.1109","9.1731","9.1109","0.62%"
"Jul 15, 2019","9.1109","9.1487","9.1635","9.0995","-0.41%"
"Jul 14, 2019","9.1487","9.1487","9.1487","9.1487","0.00%"
"Jul 12, 2019","9.1487","9.1433","9.1825","9.1347","0.06%"
"Jul 11, 2019","9.1433","9.1920","9.2104","9.1365","-0.53%"
"Jul 10, 2019","9.1920","9.2772","9.2832","9.1842","-0.92%"
"Jul 09, 2019","9.2772","9.2537","9.2823","9.2473","0.25%"
"Jul 08, 2019","9.2537","9.2573","9.2832","9.2267","-0.04%"
"Jul 07, 2019","9.2573","9.2573","9.2573","9.2573","0.00%"
"Jul 05, 2019","9.2573","9.2376","9.2639","9.2257","0.21%"
"Jul 04, 2019","9.2376","9.2022","9.2428","9.2022","0.38%"
"Jul 03, 2019","9.2022","9.2117","9.2492","9.1873","-0.10%"
"Jul 02, 2019","9.2117","9.1909","9.2210","9.1711","0.23%"
"Jul 01, 2019","9.1909","9.2081","9.2502","9.1741","-0.19%"
"Jun 30, 2019","9.2081","9.2081","9.2081","9.2081","0.00%"
"Jun 28, 2019","9.2081","9.1723","9.2141","9.1503","0.39%"
"Jun 27, 2019","9.1723","9.1657","9.1816","9.1504","0.07%"
"Jun 26, 2019","9.1657","9.1371","9.1957","9.1149","0.31%"
"Jun 25, 2019","9.1371","9.1005","9.1599","9.0817","0.40%"
"Jun 24, 2019","9.1005","9.1714","9.1751","9.1005","-0.77%"
"Jun 23, 2019","9.1714","9.1714","9.1714","9.1714","0.00%"
"Jun 21, 2019","9.1714","9.1813","9.2410","9.1540","-0.11%"
"Jun 20, 2019","9.1813","9.2384","9.2952","9.1760","-0.62%"
"Jun 19, 2019","9.2384","9.2747","9.2797","9.2293","-0.39%"
"Jun 18, 2019","9.2747","9.2869","9.2925","9.2379","-0.13%"
"Jun 17, 2019","9.2869","9.2977","9.3019","9.2625","-0.12%"
"Jun 16, 2019","9.2977","9.2977","9.2977","9.2977","0.00%"
"Jun 14, 2019","9.2977","9.3302","9.3304","9.2754","-0.35%"
"Jun 13, 2019","9.3302","9.3324","9.3499","9.3188","-0.02%"
"Jun 12, 2019","9.3324","9.3409","9.3429","9.3263","-0.09%"
"Jun 11, 2019","9.3409","9.3465","9.3679","9.3219","-0.06%"
"Jun 10, 2019","9.3465","9.3883","9.3883","9.3248","-0.45%"
"Jun 09, 2019","9.3883","9.3883","9.3883","9.3883","0.00%"
"Jun 07, 2019","9.3883","9.4194","9.4280","9.3728","-0.33%"
"Jun 06, 2019","9.4194","9.4625","9.4625","9.4090","-0.46%"
"Jun 05, 2019","9.4625","9.4319","9.4638","9.4068","0.32%"
"Jun 04, 2019","9.4319","9.4651","9.4722","9.4095","-0.35%"
"Jun 03, 2019","9.4651","9.4758","9.4952","9.4374","-0.11%"
"Jun 02, 2019","9.4758","9.4758","9.4758","9.4758","0.00%"
"May 31, 2019","9.4758","9.4451","9.5008","9.4287","0.33%"
"May 30, 2019","9.4451","9.3956","9.4462","9.3950","0.53%"
"May 29, 2019","9.3956","9.3642","9.4595","9.3538","0.34%"
"May 28, 2019","9.3642","9.3446","9.3702","9.3302","0.21%"
"May 27, 2019","9.3446","9.3447","9.3668","9.3313","-0.00%"
"May 26, 2019","9.3447","9.3447","9.3447","9.3447","0.00%"
"May 24, 2019","9.3447","9.3842","9.3947","9.3342","-0.42%"
"May 23, 2019","9.3842","9.3229","9.3912","9.3071","0.66%"
"May 22, 2019","9.3229","9.3333","9.3336","9.2960","-0.11%"
"May 21, 2019","9.3333","9.3350","9.3538","9.3266","-0.02%"
"May 20, 2019","9.3350","9.3614","9.3857","9.3205","-0.28%"
"May 19, 2019","9.3614","9.3614","9.3614","9.3614","0.00%"
"May 17, 2019","9.3614","9.3875","9.3875","9.3374","-0.28%"
"May 16, 2019","9.3875","9.4026","9.4047","9.3584","-0.16%"
"May 15, 2019","9.4026","9.4452","9.4607","9.3791","-0.45%"
"May 14, 2019","9.4452","9.5121","9.5306","9.4332","-0.70%"
"May 13, 2019","9.5121","9.5403","9.5514","9.4820","-0.30%"
"May 12, 2019","9.5403","9.5403","9.5403","9.5403","0.00%"
"May 10, 2019","9.5403","9.5305","9.5902","9.5304","0.10%"
"May 09, 2019","9.5305","9.5931","9.5931","9.5269","-0.65%"
"May 08, 2019","9.5931","9.6500","9.6642","9.5717","-0.59%"
"May 07, 2019","9.6500","9.6420","9.6581","9.6087","0.08%"
"May 06, 2019","9.6420","9.6647","9.6647","9.5751","-0.23%"
"May 05, 2019","9.6647","9.6647","9.6647","9.6647","0.00%"
"May 03, 2019","9.6647","9.7165","9.7399","9.6549","-0.53%"
"May 02, 2019","9.7165","9.5974","9.7339","9.5956","1.24%"
"May 01, 2019","9.5974","9.5974","9.5974","9.5974","-0.00%"
"Apr 30, 2019","9.5974","9.5748","9.6274","9.5547","0.24%"
"Apr 29, 2019","9.5748","9.6190","9.6220","9.5669","-0.46%"
"Apr 28, 2019","9.6190","9.6190","9.6190","9.6190","0.00%"
"Apr 26, 2019","9.6190","9.5886","9.6385","9.5886","0.32%"
"Apr 25, 2019","9.5886","9.5718","9.6291","9.5534","0.18%"
"Apr 24, 2019","9.5718","9.4687","9.5944","9.4687","1.09%"
"Apr 23, 2019","9.4687","9.5065","9.5107","9.4649","-0.40%"
"Apr 22, 2019","9.5065","9.5540","9.5546","9.4960","-0.50%"
"Apr 21, 2019","9.5540","9.5540","9.5540","9.5540","0.00%"
"Apr 19, 2019","9.5540","9.5235","9.5571","9.5235","0.32%"
"Apr 18, 2019","9.5235","9.5480","9.5698","9.5222","-0.26%"
"Apr 17, 2019","9.5480","9.5505","9.5798","9.5394","-0.03%"
"Apr 16, 2019","9.5505","9.5797","9.6019","9.5472","-0.30%"
"Apr 15, 2019","9.5797","9.5981","9.5981","9.5709","-0.19%"
"Apr 14, 2019","9.5981","9.5981","9.5981","9.5981","0.00%"
"Apr 12, 2019","9.5981","9.6154","9.6208","9.5623","-0.18%"
"Apr 11, 2019","9.6154","9.5775","9.6291","9.5749","0.40%"
"Apr 10, 2019","9.5775","9.6699","9.6719","9.5622","-0.95%"
"Apr 09, 2019","9.6699","9.6598","9.6758","9.6340","0.10%"
"Apr 08, 2019","9.6598","9.7256","9.7388","9.6506","-0.68%"
"Apr 07, 2019","9.7256","9.7256","9.7256","9.7256","0.00%"
"Apr 05, 2019","9.7256","9.7478","9.7478","9.7001","-0.23%"
"Apr 04, 2019","9.7478","9.7201","9.7651","9.7100","0.28%"
"Apr 03, 2019","9.7201","9.7124","9.7471","9.6994","0.08%"
"Apr 02, 2019","9.7124","9.7115","9.7504","9.6974","0.01%"
"Apr 01, 2019","9.7115","9.7785","9.7947","9.7082","-0.69%"
"Mar 31, 2019","9.7785","9.7785","9.7785","9.7785","0.00%"
"Mar 29, 2019","9.7785","9.6361","9.7944","9.6203","1.48%"
"Mar 28, 2019","9.6361","9.6369","9.6881","9.6187","-0.01%"
"Mar 27, 2019","9.6369","9.5883","9.6581","9.5854","0.51%"
"Mar 26, 2019","9.5883","9.5509","9.6005","9.5400","0.39%"
"Mar 25, 2019","9.5509","9.6249","9.6377","9.5325","-0.77%"
"Mar 24, 2019","9.6249","9.6249","9.6249","9.6249","0.00%"
"Mar 22, 2019","9.6249","9.5337","9.6487","9.5061","0.96%"
"Mar 21, 2019","9.5337","9.5387","9.5749","9.5116","-0.05%"
"Mar 20, 2019","9.5387","9.5918","9.6167","9.5114","-0.55%"
"Mar 19, 2019","9.5918","9.5881","9.6211","9.5589","0.04%"
"Mar 18, 2019","9.5881","9.6530","9.6579","9.5570","-0.67%"
"Mar 17, 2019","9.6530","9.6530","9.6530","9.6530","0.00%"
"Mar 15, 2019","9.6530","9.7448","9.7535","9.6527","-0.94%"
"Mar 14, 2019","9.7448","9.7498","9.7565","9.7211","-0.05%"
"Mar 13, 2019","9.7498","9.7821","9.7877","9.7408","-0.33%"
"Mar 12, 2019","9.7821","9.8082","9.8301","9.7714","-0.27%"
"Mar 11, 2019","9.8082","9.8611","9.8651","9.8024","-0.54%"
"Mar 10, 2019","9.8611","9.8611","9.8611","9.8611","0.00%"
"Mar 08, 2019","9.8611","9.8709","9.8709","9.8540","-0.10%"
"Mar 07, 2019","9.8709","9.8296","9.8732","9.8125","0.42%"
"Mar 06, 2019","9.8296","9.8042","9.8366","9.7888","0.26%"
"Mar 05, 2019","9.8042","9.8011","9.8239","9.8011","0.03%"
"Mar 04, 2019","9.8011","9.8319","9.8589","9.7898","-0.31%"
"Mar 03, 2019","9.8319","9.8319","9.8319","9.8319","0.00%"
"Mar 01, 2019","9.8319","9.8467","9.8467","9.7871","-0.15%"
"Feb 28, 2019","9.8467","9.8382","9.8646","9.8264","0.09%"
"Feb 27, 2019","9.8382","9.8057","9.8723","9.8057","0.33%"
"Feb 26, 2019","9.8057","9.7909","9.8400","9.7684","0.15%"
"Feb 25, 2019","9.7909","9.7386","9.8112","9.7376","0.54%"
"Feb 24, 2019","9.7386","9.7386","9.7386","9.7386","0.00%"
"Feb 22, 2019","9.7386","9.7584","9.7680","9.7273","-0.20%"
"Feb 21, 2019","9.7584","9.7650","9.8083","9.7292","-0.07%"
"Feb 20, 2019","9.7650","9.7307","9.8079","9.7307","0.35%"
"Feb 19, 2019","9.7307","9.7943","9.7952","9.7273","-0.65%"
"Feb 18, 2019","9.7943","9.7902","9.8192","9.7695","0.04%"
"Feb 17, 2019","9.7902","9.7902","9.7902","9.7902","0.00%"
"Feb 15, 2019","9.7902","9.8420","9.8596","9.7892","-0.53%"
"Feb 14, 2019","9.8420","9.8387","9.9166","9.8037","0.03%"
"Feb 13, 2019","9.8387","9.7252","9.8394","9.7068","1.17%"
"Feb 12, 2019","9.7252","9.6936","9.7664","9.6754","0.33%"
"Feb 11, 2019","9.6936","9.7547","9.7552","9.6532","-0.63%"
"Feb 10, 2019","9.7547","9.7547","9.7547","9.7547","0.00%"
"Feb 08, 2019","9.7547","9.7731","9.8001","9.7352","-0.19%"
"Feb 07, 2019","9.7731","9.7660","9.8073","9.7656","0.07%"
"Feb 06, 2019","9.7660","9.7294","9.7733","9.7289","0.38%"
"Feb 05, 2019","9.7294","9.7244","9.7319","9.7005","0.05%"
"Feb 04, 2019","9.7244","9.7119","9.7440","9.7118","0.13%"
"Feb 03, 2019","9.7119","9.7119","9.7119","9.7119","0.00%"
"Feb 01, 2019","9.7119","9.7616","9.7616","9.6929","-0.51%"
"Jan 31, 2019","9.7616","9.7529","9.8031","9.7122","0.09%"
"Jan 30, 2019","9.7529","9.8112","9.8534","9.7374","-0.59%"
"Jan 29, 2019","9.8112","9.8237","9.8637","9.7997","-0.13%"
"Jan 28, 2019","9.8237","9.7808","9.8361","9.7687","0.44%"
"Jan 27, 2019","9.7808","9.7808","9.7808","9.7808","0.00%"
"Jan 25, 2019","9.7808","9.6875","9.8035","9.6839","0.96%"
"Jan 24, 2019","9.6875","9.7292","9.7516","9.6768","-0.43%"
"Jan 23, 2019","9.7292","9.7729","9.8113","9.7229","-0.45%"
"Jan 22, 2019","9.7729","9.7658","9.7882","9.7534","0.07%"
"Jan 21, 2019","9.7658","9.7762","9.7877","9.7545","-0.11%"
"Jan 20, 2019","9.7762","9.7762","9.7762","9.7762","0.00%"
"Jan 18, 2019","9.7762","9.7936","9.8139","9.7560","-0.18%"
"Jan 17, 2019","9.7936","9.8231","9.8403","9.7796","-0.30%"
"Jan 16, 2019","9.8231","9.9038","9.9041","9.8066","-0.82%"
"Jan 15, 2019","9.9038","9.9109","9.9426","9.8941","-0.07%"
"Jan 14, 2019","9.9109","9.8911","9.9452","9.8805","0.20%"
"Jan 13, 2019","9.8911","9.8916","9.8916","9.8910","-0.00%"
"Jan 11, 2019","9.8916","9.8564","9.9452","9.8542","0.36%"
"Jan 10, 2019","9.8564","9.7897","9.9202","9.7821","0.68%"
"Jan 09, 2019","9.7897","9.7619","9.8338","9.7618","0.29%"
"Jan 08, 2019","9.7619","9.8871","9.8970","9.7391","-1.27%"
"Jan 07, 2019","9.8871","9.8607","9.8899","9.8588","0.27%"
"Jan 06, 2019","9.8607","9.8607","9.8607","9.8607","0.00%"
"Jan 04, 2019","9.8607","9.9908","10.0065","9.8307","-1.30%"
"Jan 03, 2019","9.9908","10.1765","10.1765","9.9735","-1.82%"
"Jan 02, 2019","10.1765","10.1522","10.1966","10.1522","0.24%"
"Jan 01, 2019","10.1522","10.1521","10.1523","10.1521","0.00%"
"Dec 31, 2018","10.1521","10.1526","10.1526","10.1521","-0.01%"
"Dec 30, 2018","10.1526","10.1526","10.1526","10.1526","0.48%"
"Dec 28, 2018","10.1046","10.1317","10.1588","10.0789","-0.27%"
"Dec 27, 2018","10.1317","9.9577","10.1574","9.9518","1.75%"
"Dec 26, 2018","9.9577","9.9521","10.0680","9.9521","0.06%"
"Dec 25, 2018","9.9521","9.9408","10.0046","9.9175","0.11%"
"Dec 24, 2018","9.9408","9.9715","9.9883","9.8872","-0.31%"
"Dec 23, 2018","9.9715","9.9715","9.9715","9.9715","0.00%"
"Dec 21, 2018","9.9715","9.9236","10.0084","9.8320","0.48%"
"Dec 20, 2018","9.9236","9.7892","9.9686","9.7463","1.37%"
"Dec 19, 2018","9.7892","9.7565","9.8319","9.7209","0.34%"
"Dec 18, 2018","9.7565","9.6821","9.7644","9.6616","0.77%"
"Dec 17, 2018","9.6821","9.6625","9.6864","9.6324","0.20%"
"Dec 16, 2018","9.6625","9.6625","9.6625","9.6625","0.00%"
"Dec 14, 2018","9.6625","9.6242","9.6742","9.6076","0.40%"
"Dec 13, 2018","9.6242","9.6511","9.6709","9.6137","-0.28%"
"Dec 12, 2018","9.6511","9.6202","9.6549","9.6060","0.32%"
"Dec 11, 2018","9.6202","9.6431","9.6674","9.6006","-0.24%"
"Dec 10, 2018","9.6431","9.6573","9.6573","9.5738","-0.15%"
"Dec 09, 2018","9.6573","9.6591","9.6591","9.6573","-0.02%"
"Dec 07, 2018","9.6591","9.7163","9.7472","9.5995","-0.59%"
"Dec 06, 2018","9.7163","9.7082","9.7542","9.6660","0.08%"
"Dec 05, 2018","9.7082","9.7758","9.7761","9.6947","-0.69%"
"Dec 04, 2018","9.7758","9.6624","9.7840","9.6624","1.17%"
"Dec 03, 2018","9.6624","9.6208","9.7067","9.5941","0.43%"
"Dec 02, 2018","9.6208","9.6208","9.6208","9.6208","0.00%"
"Nov 30, 2018","9.6208","9.5373","9.6532","9.5309","0.88%"
"Nov 29, 2018","9.5373","9.6298","9.6538","9.5028","-0.96%"
"Nov 28, 2018","9.6298","9.6469","9.7077","9.6048","-0.18%"
"Nov 27, 2018","9.6469","9.6668","9.6915","9.5688","-0.21%"
"Nov 26, 2018","9.6668","9.5266","9.6992","9.5266","1.47%"
"Nov 25, 2018","9.5266","9.5266","9.5266","9.5266","0.00%"
"Nov 23, 2018","9.5266","9.4667","9.5575","9.4406","0.63%"
"Nov 22, 2018","9.4667","9.4796","9.4846","9.4365","-0.14%"
"Nov 21, 2018","9.4796","9.5269","9.5327","9.4608","-0.50%"
"Nov 20, 2018","9.5269","9.4412","9.5368","9.4346","0.91%"
"Nov 19, 2018","9.4412","9.5100","9.5240","9.4349","-0.72%"
"Nov 18, 2018","9.5100","9.5100","9.5100","9.5100","-0.00%"
"Nov 16, 2018","9.5100","9.4959","9.5322","9.4680","0.15%"
"Nov 15, 2018","9.4956","9.6450","9.6694","9.4927","-1.55%"
"Nov 14, 2018","9.6450","9.7919","9.8230","9.6400","-1.50%"
"Nov 13, 2018","9.7919","9.7431","9.7979","9.7091","0.50%"
"Nov 12, 2018","9.7431","9.7901","9.8005","9.6753","-0.48%"
"Nov 11, 2018","9.7901","9.7901","9.7901","9.7901","0.00%"
"Nov 09, 2018","9.7901","9.6478","9.7972","9.6127","1.47%"
"Nov 08, 2018","9.6478","9.5836","9.6549","9.5437","0.67%"
"Nov 07, 2018","9.5836","9.5572","9.5837","9.5222","0.28%"
"Nov 06, 2018","9.5572","9.5588","9.5744","9.5112","-0.02%"
"Nov 05, 2018","9.5588","9.6072","9.6075","9.5524","-0.50%"
"Nov 04, 2018","9.6072","9.6072","9.6072","9.6072","0.00%"
"Nov 02, 2018","9.6072","9.4933","9.6180","9.4818","1.20%"
"Nov 01, 2018","9.4933","9.4441","9.5041","9.4337","0.52%"
"Oct 31, 2018","9.4441","9.4086","9.4451","9.4044","0.38%"
"Oct 30, 2018","9.4086","9.4586","9.4611","9.4044","-0.53%"
"Oct 29, 2018","9.4586","9.4648","9.4780","9.4122","-0.07%"
"Oct 28, 2018","9.4648","9.4648","9.4648","9.4648","0.00%"
"Oct 26, 2018","9.4648","9.4397","9.4922","9.4191","0.27%"
"Oct 25, 2018","9.4397","9.4580","9.4805","9.4185","-0.19%"
"Oct 24, 2018","9.4580","9.4418","9.4756","9.3651","0.17%"
"Oct 23, 2018","9.4418","9.3907","9.4700","9.3907","0.54%"
"Oct 22, 2018","9.3907","9.4509","9.4509","9.3578","-0.64%"
"Oct 21, 2018","9.4509","9.4509","9.4511","9.4509","0.00%"
"Oct 19, 2018","9.4509","9.4850","9.5048","9.4311","-0.36%"
"Oct 18, 2018","9.4850","9.4546","9.4972","9.4360","0.32%"
"Oct 17, 2018","9.4546","9.4483","9.4776","9.4247","0.07%"
"Oct 16, 2018","9.4483","9.4916","9.4930","9.4403","-0.46%"
"Oct 15, 2018","9.4916","9.5512","9.5595","9.4396","-0.63%"
"Oct 14, 2018","9.5515","9.5515","9.5515","9.5515","0.00%"
"Oct 12, 2018","9.5515","9.6184","9.6185","9.5138","-0.70%"
"Oct 11, 2018","9.6184","9.6607","9.6607","9.5829","-0.44%"
"Oct 10, 2018","9.6607","9.5714","9.6616","9.5406","0.93%"
"Oct 09, 2018","9.5714","9.6051","9.6517","9.5580","-0.35%"
"Oct 08, 2018","9.6051","9.6929","9.7603","9.6024","-0.91%"
"Oct 07, 2018","9.6929","9.6929","9.6929","9.6929","0.00%"
"Oct 05, 2018","9.6929","9.7562","9.7567","9.6691","-0.65%"
"Oct 04, 2018","9.7562","9.5897","9.7600","9.5888","1.74%"
"Oct 03, 2018","9.5897","9.5362","9.5914","9.5153","0.56%"
"Oct 02, 2018","9.5362","9.4607","9.5495","9.4607","0.80%"
"Oct 01, 2018","9.4607","9.5431","9.5660","9.4424","-0.86%"
"Sep 30, 2018","9.5431","9.5429","9.5431","9.5429","0.00%"
"Sep 28, 2018","9.5429","9.5229","9.5757","9.5163","0.21%"
"Sep 27, 2018","9.5229","9.5690","9.5861","9.4671","-0.48%"
"Sep 26, 2018","9.5688","9.5926","9.6117","9.5519","-0.25%"
"Sep 25, 2018","9.5931","9.5785","9.6048","9.5330","0.15%"
"Sep 24, 2018","9.5785","9.6846","9.7049","9.5659","-1.10%"
"Sep 23, 2018","9.6846","9.6843","9.6847","9.6843","-0.01%"
"Sep 21, 2018","9.6858","9.6799","9.7559","9.6732","0.07%"
"Sep 20, 2018","9.6793","9.7568","9.7621","9.6623","-0.80%"
"Sep 19, 2018","9.7573","9.8181","9.8379","9.7327","-0.62%"
"Sep 18, 2018","9.8181","9.9269","9.9277","9.8045","-1.10%"
"Sep 17, 2018","9.9269","9.9139","9.9510","9.8853","0.13%"
"Sep 16, 2018","9.9139","9.9090","9.9156","9.9077","0.05%"
"Sep 14, 2018","9.9089","9.9716","9.9966","9.8471","-0.63%"
"Sep 13, 2018","9.9717","10.0590","10.0983","9.9438","-0.87%"
"Sep 12, 2018","10.0591","10.0955","10.1535","10.0127","-0.36%"
"Sep 11, 2018","10.0955","10.2915","10.2964","10.0950","-1.90%"
"Sep 10, 2018","10.2910","10.2197","10.2970","10.1585","0.70%"
"Sep 09, 2018","10.2197","10.2126","10.2197","10.2095","0.07%"
"Sep 07, 2018","10.2125","10.1314","10.2179","10.0663","0.79%"
"Sep 06, 2018","10.1322","9.9929","10.1844","9.9764","1.40%"
"Sep 05, 2018","9.9924","9.9529","10.0245","9.9499","0.39%"
"Sep 04, 2018","9.9534","9.9835","10.0064","9.9236","-0.30%"
"Sep 03, 2018","9.9835","9.8810","9.9904","9.8714","1.03%"
"Sep 02, 2018","9.8815","9.8873","9.8896","9.8760","-0.07%"
"Aug 31, 2018","9.8886","9.9696","9.9966","9.8423","-0.81%"
"Aug 30, 2018","9.9696","9.9623","9.9907","9.9224","0.07%"
